predicted,actual
51.13703,50
62.67832,62
12.944167,0
48.48534,58
41.38591,44
17.217524,0
37.16462,37
46.89772,47
5.224631,0
52.960194,56
24.522253,24
54.66849,59
53.942875,69
42.257347,47
9.605784,0
25.067768,23
34.001434,31
9.891685,0
59.647648,62
52.34655,68
48.523735,52
30.560467,26
8.264742,0
4.518133,1
16.678844,5
32.52551,47
41.408836,44
30.929934,62
36.69684,46
53.640244,54
67.19737,73
25.86643,28
45.71224,49
48.864227,58
3.631418,0
51.238903,54
37.717083,40
27.36042,29
40.44116,58
42.61005,49
4.6942215,2
11.011236,0
49.85461,60
61.232143,73
13.7272625,0
28.258524,29
4.267208,0
43.311954,53
45.03926,56
21.993885,25
7.7779975,0
34.24476,44
6.0233097,0
50.179134,73
40.08168,37
34.678734,33
41.912373,52
71.0649,80
15.669964,0
6.1461535,0
55.410248,78
16.785343,2
24.969908,24
48.343708,53
40.969616,49
41.578102,48
33.637253,32
21.46362,1
55.747932,59
9.429958,0
9.837245,0
30.768509,37
61.616215,72
29.996063,27
48.179615,55
51.049004,72
38.23894,41
55.59403,60
48.93166,58
9.750548,0
11.753243,6
21.93821,0
65.54258,75
15.692583,0
18.202803,18
4.861434,0
62.954353,61
11.849871,0
12.108498,8
36.23281,52
5.474851,0
9.074387,0
44.313976,51
6.239663,1
51.59758,58
65.88583,73
6.3787313,1
7.004497,0
67.3558,77
19.527897,12
39.560143,38
63.67616,72
25.75423,22
8.823274,0
44.82788,48
48.492615,60
40.52155,51
4.083779,0
9.441276,0
56.89225,64
63.71337,74
48.23874,54
27.385937,22
11.253043,0
6.375139,0
56.56845,76
13.877298,7
48.05389,64
67.82535,81
48.321564,56
56.31883,57
20.56333,16
8.019551,1
40.386158,41
33.04952,46
48.22174,55
6.176197,0
16.45073,10
21.768358,15
51.07696,53
1.7965761,0
16.262913,18
10.017868,5
53.789062,64
32.422516,30
44.844063,51
12.65723,0
12.527091,0
58.21824,75
63.159016,76
12.030198,5
31.246265,25
8.298769,0
7.417652,5
34.486885,34
3.3800592,0
17.065578,0
7.984039,0
48.607723,55
52.137104,58
22.99221,19
67.55355,75
27.425177,30
32.84391,30
2.2952123,0
26.576792,32
57.160866,69
12.508096,0
15.17365,0
43.667027,48
6.048876,0
8.492883,0
46.954395,59
8.611634,0
13.238541,14
46.758152,58
40.396114,42
10.518329,0
20.311556,16
46.63531,53
32.87356,26
53.04533,61
46.282455,53
4.94421,0
32.930206,31
45.53931,52
52.193386,67
24.65151,3
8.131649,0
10.962923,0
12.704426,8
21.765116,1
58.115593,80
4.9530883,0
42.044468,48
44.878277,48
71.02115,78
41.540234,45
8.379821,0
11.475051,0
5.2160325,0
43.42165,50
7.678554,0
10.7658415,0
27.038322,15
27.93551,27
27.470766,22
45.382774,44
49.449574,62
59.062218,61
51.550846,61
12.743254,0
54.00618,57
50.665504,53
52.69459,57
46.990944,52
54.551975,65
40.64909,40
7.520937,0
40.77754,42
14.829706,0
6.0513487,0
17.28886,0
35.958267,37
17.355762,0
11.039967,0
10.390768,0
61.8247,73
38.476738,37
30.403503,32
51.587463,70
5.535211,2
35.80768,39
21.150692,21
41.68341,49
17.0158,14
21.570211,14
51.350895,55
30.442629,34
19.41313,0
46.8304,39
63.29039,67
10.598999,4
34.482338,30
13.976969,1
16.234268,11
10.087698,0
4.8535204,3
8.835548,0
61.263638,79
29.466545,25
38.61525,37
16.260153,5
46.751793,53
40.647297,42
14.983116,1
59.818546,71
61.095715,69
6.245939,0
15.875443,0
44.05616,47
57.436234,64
10.025763,0
52.110657,61
36.59632,39
62.651737,71
67.49302,78
42.844448,49
61.87949,64
12.740779,0
51.300926,55
56.680832,67
32.68704,30
37.50292,37
65.33042,73
29.568172,33
51.756275,56
45.725765,53
67.71241,83
40.660374,49
8.993501,0
45.532623,51
20.700504,10
58.72119,67
35.841103,45
12.185388,0
51.461964,65
41.921497,54
17.978918,6
58.259197,64
35.67138,30
41.31702,41
10.431892,1
54.171406,68
49.174583,59
67.00839,70
3.1487432,0
48.429302,61
41.24423,49
11.847324,0
22.799852,11
8.455641,0
9.225403,1
54.688183,56
4.636045,1
11.6458,3
13.119083,10
23.742102,21
21.011482,0
7.2451835,0
7.290994,0
10.290799,0
54.93228,61
7.4229794,0
39.09485,46
28.521591,30
58.26465,65
28.569769,20
28.844402,27
45.27596,57
52.92011,55
46.863914,50
8.824515,0
62.55322,71
7.220063,0
47.22099,63
43.041283,47
14.383293,5
54.51888,60
1.992192,0
7.5282187,0
48.25686,59
21.885283,3
14.583378,0
10.622705,0
50.403763,60
59.561222,65
40.406628,54
60.697098,69
18.548655,0
51.59109,60
20.653486,18
7.369973,2
47.065758,60
34.355705,36
11.023122,0
36.84657,45
45.77823,56
48.537216,55
12.108879,1
20.558846,21
52.74117,55
13.384268,5
60.01073,64
69.37673,78
35.88242,38
39.479576,37
62.46582,76
26.060501,24
50.32798,72
46.280354,51
36.260967,28
54.071953,62
34.253654,38
69.993126,80
50.009808,62
15.6431675,0
44.388283,47
47.308792,68
59.24516,63
31.087324,29
70.75133,76
38.44725,39
42.70953,50
49.51562,50
60.774426,68
41.976284,47
77.76426,87
43.76332,50
50.719696,58
53.257114,63
13.635624,14
30.019196,30
49.240307,54
48.329124,50
34.142345,37
49.142105,58
36.7322,47
56.082348,60
31.079224,31
11.620825,0
6.012108,0
63.077625,73
49.99312,57
36.67916,46
6.062543,0
66.480286,72
43.379086,53
4.9834366,0
9.070527,0
42.969334,45
13.300764,14
68.09738,77
54.446667,65
63.30355,68
30.483671,34
38.63653,42
12.773309,0
12.113135,0
55.35264,60
5.4467187,0
70.46406,82
53.78437,58
63.820034,70
73.62451,77
25.728045,26
35.1346,47
12.265918,0
32.49804,35
54.201313,77
54.214367,65
40.670097,42
7.845175,0
3.8352516,0
11.218213,0
47.567486,51
9.467933,0
13.214872,2
43.435448,43
9.430459,0
41.485252,43
32.245174,35
57.59878,71
52.271908,68
9.778744,0
6.27913,0
3.9206247,1
24.057285,0
56.998196,67
55.66314,65
40.26426,41
19.767794,18
20.823397,17
28.010536,32
54.53341,59
17.61014,4
4.5204043,1
45.399487,48
43.021446,45
10.5654335,8
23.047081,16
49.81635,59
49.22547,61
12.986837,0
43.138283,52
27.775803,30
39.41515,43
12.320426,0
6.834673,0
41.60235,39
9.226643,0
49.131157,59
49.892746,53
54.23989,56
46.624237,51
43.611378,45
53.408638,56
76.00721,84
50.206284,60
48.643936,52
41.395107,48
31.00922,31
26.66068,25
18.286913,0
41.61183,45
34.367855,41
6.401668,1
56.575623,56
60.66102,71
30.737291,28
48.627647,55
5.1424403,0
10.130571,0
12.893373,0
37.80108,41
9.870778,0
10.417717,0
26.51112,11
3.1117647,0
41.054745,45
21.177462,18
16.136295,0
58.162594,72
33.70616,34
53.224552,62
1.3938993,0
51.404675,68
28.977114,26
47.31825,65
12.915823,9
15.071281,0
60.33834,70
36.273376,37
10.982172,5
18.680256,9
48.75438,48
32.890396,36
47.752045,53
59.818256,71
6.078864,0
50.0109,59
46.07493,48
14.116382,0
41.446613,45
8.125758,0
57.667667,58
11.525603,0
28.027279,32
20.109438,23
67.50875,72
67.67364,80
60.66302,74
11.276328,0
31.684702,34
39.29263,39
37.477467,40
47.46475,53
40.928738,46
23.751791,21
67.915474,76
20.461262,0
69.746414,71
9.837231,0
14.980738,5
9.097879,7
52.88982,69
14.268426,0
5.557503,0
36.54312,37
61.88975,75
5.634447,0
42.17872,47
53.63824,61
7.5430255,0
16.210287,0
58.588345,75
52.26931,56
31.05184,33
42.808044,45
44.926907,51
61.825108,79
49.938404,53
62.4741,71
8.413045,5
48.876358,48
26.568092,31
12.607082,7
20.536182,5
40.36235,51
47.96869,51
68.4924,77
64.6285,70
64.219986,77
49.538353,54
23.732534,18
51.179665,55
32.382145,34
12.963753,0
49.13496,51
37.507385,50
48.384285,59
58.300694,73
7.8512206,0
28.96457,29
61.2396,71
17.594086,11
9.146343,0
55.528484,66
27.38841,30
37.092525,40
26.774574,28
31.385185,28
20.145245,3
36.68956,40
59.570065,70
6.297303,0
36.52332,40
5.150066,0
56.22161,69
22.006483,23
17.130478,8
53.750057,69
6.2934422,0
32.369164,32
21.39493,1
5.008672,0
43.6286,45
39.216003,35
3.9708576,0
40.806854,41
32.006058,29
44.293804,58
27.629997,35
11.685917,0
23.500769,22
65.28225,76
37.201992,38
63.610844,65
10.386816,0
49.458176,61
5.1424403,0
6.0309267,0
41.529293,39
9.804666,0
34.578842,36
58.114506,70
13.369581,0
49.757473,58
8.323656,7
14.663686,0
39.040924,47
54.594467,54
30.09121,32
35.23017,40
57.448364,68
8.837107,5
23.780985,21
29.482124,28
15.112013,0
8.549253,0
43.695293,46
18.440882,0
13.783835,2
58.805416,65
36.148376,38
34.601994,34
7.034184,1
51.483738,62
27.319923,30
54.39469,66
15.754304,16
44.039745,55
41.005817,46
54.381847,70
44.793167,52
45.634315,46
9.678442,0
3.521736,0
40.20247,41
7.082882,0
50.006626,62
6.983761,0
37.375534,40
26.776707,17
59.39532,66
7.5407376,0
44.187637,46
63.479565,75
10.019112,0
16.94659,6
11.167964,1
40.081177,43
56.397232,82
50.81044,59
34.44482,37
33.52598,29
19.86015,0
51.271244,53
11.106122,0
64.1638,74
3.9574869,0
22.172459,0
42.28095,47
12.095554,0
48.455437,62
11.79459,2
34.2426,36
43.995205,48
72.30233,78
37.70487,46
7.677571,0
37.175854,45
35.629665,40
56.418922,63
49.905727,55
37.825184,40
10.911791,2
16.112717,0
42.39261,54
55.088257,60
37.89739,44
51.558685,55
71.46244,77
51.18168,54
45.327976,49
57.177567,68
51.549995,68
70.13298,79
10.0024395,0
13.249265,0
15.058701,1
46.336967,52
58.527653,71
59.65584,62
24.092438,21
30.285706,35
43.263073,49
45.58661,50
31.153805,30
39.70619,41
30.333351,34
49.87862,66
9.824952,0
9.937778,0
35.641193,32
46.45472,55
14.974052,0
17.74064,0
11.170544,1
11.923059,0
57.314827,63
3.4979055,0
64.01566,67
8.285587,1
2.9488697,0
3.088953,0
12.992,2
56.023804,68
8.777979,0
35.90797,40
12.121188,0
47.628498,53
39.550293,46
10.336163,5
14.448491,14
66.804146,71
48.19017,51
54.509525,67
9.803916,0
48.16485,57
71.277466,86
8.952503,8
65.20489,72
50.65457,54
13.432155,2
49.313175,59
50.042854,53
14.037963,1
27.810541,28
58.483253,60
48.438663,58
18.94195,5
46.401676,53
46.226677,48
11.07623,0
33.70033,42
47.390007,52
13.906543,3
7.0818367,0
39.94352,43
6.442014,0
49.02253,57
56.70589,59
37.52486,38
47.12563,51
11.057803,0
48.081818,61
34.943375,38
37.011173,39
47.70324,53
10.415591,0
32.730507,33
61.515648,63
66.079384,73
15.703026,8
8.246301,0
14.7918215,16
19.594093,9
7.138092,0
10.510515,0
9.385328,0
62.58344,67
9.413335,0
35.289913,38
59.334583,67
41.9888,46
43.350334,57
45.185173,63
57.33325,73
35.76385,36
45.705853,47
17.451668,17
30.310175,36
51.762047,59
48.238075,55
58.757854,64
9.284096,0
44.921204,60
6.438365,0
49.17808,56
44.344982,55
67.484276,80
11.247069,1
7.605867,0
70.17487,77
60.496735,68
44.13578,55
70.45652,78
45.206646,47
12.951518,7
69.37963,75
4.39861,0
13.412437,0
39.704433,46
3.1277604,0
44.488556,47
46.796158,61
30.2556,33
5.2310557,4
38.657772,43
12.774186,6
10.510761,2
45.282284,47
16.550959,0
57.264908,65
48.63823,44
24.756163,35
32.89274,32
29.930492,30
82.126396,94
7.1736684,0
7.7494817,0
55.26294,59
47.666344,57
20.782629,9
51.232677,58
14.311752,0
16.442938,0
49.311043,58
60.001698,76
55.349705,62
40.161583,39
48.699516,57
55.65206,61
7.589452,1
36.14802,39
47.689785,49
72.03969,81
49.17086,66
19.906445,14
27.620808,28
14.1241455,9
7.173162,0
14.921105,0
12.859126,0
43.609947,46
58.150932,75
42.782192,45
30.47251,30
51.57752,58
68.72673,79
35.37044,39
4.429064,0
18.282112,13
40.801067,43
12.113176,0
6.192866,0
56.199154,62
23.534243,7
48.72719,53
10.691155,1
18.737318,0
49.219208,51
36.41687,33
50.635223,74
5.386333,0
54.755943,72
56.869587,61
17.725782,0
3.1708903,0
18.549023,6
29.250492,32
3.2639635,0
48.535892,54
19.58002,11
5.059251,0
9.18936,0
48.065384,57
51.771435,77
17.860126,2
46.780132,50
46.69173,47
14.0152855,1
33.493587,37
11.200979,1
48.135006,65
67.386826,70
51.161915,56
59.526077,64
3.8939512,3
12.1681795,0
44.999016,45
3.8043225,0
12.364026,3
15.444585,8
28.494646,31
16.275124,14
47.657192,67
67.794586,78
39.310024,45
50.49087,78
64.02547,69
7.0873013,0
8.238532,5
58.87668,70
33.55314,33
55.096817,70
42.41812,50
29.66367,33
49.69674,62
7.1237445,0
39.93925,50
27.425316,23
10.21685,0
61.72686,75
14.25487,0
12.851188,0
34.83167,32
64.64232,73
53.2955,54
3.8454075,2
23.693422,24
47.68881,61
10.638115,0
26.72495,19
21.37416,24
48.566597,59
35.75583,40
51.991,64
36.12025,39
56.775375,75
66.401695,77
47.416615,60
38.30117,37
4.4587326,0
18.938591,17
14.290232,0
14.775023,5
57.435516,60
59.366535,62
55.09586,58
51.40941,59
73.726074,80
38.085503,47
8.158214,1
32.973343,31
26.379198,25
49.02074,57
55.316734,70
36.501286,39
61.496048,75
32.743435,36
33.10186,21
26.330305,17
12.046193,0
55.518524,79
41.194256,40
58.342022,62
44.11954,52
9.790861,0
9.32896,0
35.99927,40
48.44136,51
32.363434,31
31.767927,28
23.401276,22
29.091127,29
8.494325,0
30.211699,29
21.088802,0
15.284691,0
4.748563,0
23.322704,7
53.191536,66
8.504862,0
6.019495,5
6.6712656,0
28.538807,27
57.985577,66
8.052239,0
64.47688,74
8.483589,1
10.422388,0
72.887245,86
47.61045,53
35.167683,32
14.4782295,6
14.3136,0
52.88841,71
40.068,51
58.748352,63
4.6336513,0
25.983486,27
35.538136,40
12.147766,0
53.403656,58
36.8994,40
46.294327,51
30.909744,21
6.549655,0
64.74925,75
73.274185,77
6.1736608,0
48.741962,64
13.109777,1
47.100773,58
3.70161,0
39.80639,45
50.249966,64
39.669243,48
58.15886,65
15.730527,15
38.65255,39
8.753174,0
9.848638,0
44.21116,55
48.815437,60
12.511769,6
38.79285,53
7.4603877,0
43.526802,54
9.396357,0
47.207615,46
59.11448,62
9.92709,0
7.9615464,0
55.478775,66
63.144707,70
71.028885,82
50.20645,60
10.430524,0
6.9946456,0
8.929301,0
8.557163,3
54.26959,59
13.330426,14
53.76813,59
59.098774,75
21.757278,0
6.835222,0
7.3788285,0
34.39767,32
23.754677,21
15.131145,4
29.022665,5
28.113157,32
47.12465,60
4.556232,0
54.075047,67
29.022665,46
20.399075,17
9.394046,0
49.78083,50
31.38251,31
34.744568,20
10.882922,6
28.854994,30
4.507611,0
56.21069,58
6.239146,0
47.175808,51
14.485748,0
55.184074,68
4.656538,0
19.483923,13
46.027615,46
13.275253,0
7.1092205,0
67.88793,80
22.91372,11
46.877163,51
8.349161,0
47.365494,60
55.992447,76
14.375855,4
44.916245,53
31.420042,34
54.99881,60
7.6868677,0
53.89097,59
55.309265,59
21.694317,11
22.748953,20
41.718903,47
14.821447,0
3.4105592,0
65.50957,76
54.035984,62
11.322248,0
30.515574,35
29.768543,30
7.051027,0
37.199738,38
13.149765,9
4.319033,0
57.07637,71
30.670443,34
50.7816,66
42.804947,52
42.318813,47
37.22531,42
23.533276,25
30.979122,36
18.867071,13
39.354717,45
67.163185,75
54.411224,55
13.823375,0
39.356003,47
4.76729,0
47.70894,56
14.080749,0
19.648994,15
74.13969,89
51.314068,52
27.163239,27
16.915483,0
11.89375,0
11.394047,0
10.543364,0
64.6811,76
11.328497,0
0.18079564,0
43.890343,46
51.247204,58
22.776527,20
16.656113,0
46.01291,47
6.368999,0
53.95496,64
29.377268,31
60.158558,69
47.150185,51
12.848234,6
53.93685,65
62.81035,72
53.09433,54
10.47216,0
31.203335,33
4.6295547,0
54.428795,60
70.14477,79
46.467224,50
7.368895,0
38.79285,37
6.6357574,0
47.468803,55
9.180904,2
36.384987,36
46.699646,55
10.720578,0
26.330353,26
48.707108,50
59.115543,73
6.194183,0
15.391757,5
46.308495,51
20.945333,11
46.860237,52
12.158397,0
29.114607,36
77.94555,93
9.275881,0
47.93441,58
44.255306,50
62.118347,61
18.641798,9
42.586235,56
48.464203,54
52.604652,61
21.403364,1
36.505367,43
40.83752,55
5.4912214,1
22.105528,20
5.995472,0
39.065674,47
16.21506,0
6.7061586,0
26.151937,28
10.8198805,0
8.877036,0
59.106426,73
53.570854,72
54.4932,74
53.01828,69
8.743563,0
53.923603,67
55.587902,62
24.209095,26
58.769802,60
45.56199,51
48.408848,52
12.921337,0
34.273243,39
40.321186,46
3.0896072,0
37.19049,37
63.161465,83
8.565418,0
6.250375,0
38.590416,39
35.95683,46
37.511017,45
54.092,64
57.2612,59
37.507385,21
20.140587,0
63.80945,76
26.135075,13
34.727863,35
38.784176,40
9.767905,0
42.08455,46
20.357986,10
39.16559,44
44.922318,48
10.301664,0
23.956707,13
56.64033,64
10.505202,0
40.083332,47
30.965082,34
22.12689,1
54.41443,60
67.79079,73
65.07022,64
12.921895,12
30.35714,33
48.498028,68
12.94824,4
5.427868,0
60.253452,66
49.392296,59
19.148312,0
39.467495,44
14.897732,0
18.706152,10
41.602295,47
52.36039,67
56.621143,64
60.293648,65
36.8255,44
35.604828,40
58.293564,68
61.816116,77
30.404392,37
34.172264,43
13.735648,0
16.458576,17
62.343693,72
37.699085,39
16.271687,0
6.2611523,0
47.244656,50
62.573383,67
74.24674,89
43.38959,51
14.463969,0
61.844692,63
5.670008,0
59.178402,62
39.903755,41
10.461914,0
55.5343,67
9.133662,0
5.657647,1
39.40029,46
59.347645,59
10.552289,0
8.580882,0
42.426212,46
29.398596,28
18.527615,3
9.584802,0
13.318539,0
61.473286,78
54.95856,72
59.36752,80
29.705606,26
6.5743723,0
21.188467,22
70.075356,83
36.05246,32
17.521149,2
6.216785,0
48.183586,62
43.473507,48
46.669056,53
56.69805,66
62.420486,66
72.91066,79
59.550453,62
8.716078,0
52.199905,59
53.18108,70
38.139942,44
20.702599,0
46.70856,54
36.62323,39
36.120163,48
50.842373,63
6.8996267,0
10.652774,0
6.2634544,0
30.625742,24
38.003105,46
19.20476,17
17.726427,0
6.6012216,0
45.290974,66
12.986176,0
16.095901,5
13.44499,0
16.75931,6
68.66955,76
14.574949,0
51.68015,49
56.54644,63
3.818923,0
4.6203957,0
41.36845,46
30.213642,27
34.01571,38
23.029343,13
3.856931,0
31.20987,20
58.16059,66
53.904945,59
19.428818,0
17.394243,0
57.538864,70
11.410476,3
42.445183,45
21.177847,16
51.20057,52
27.344213,29
14.465891,0
58.07882,71
15.947864,0
48.119713,48
73.9202,82
3.6103022,0
10.207876,0
12.708914,0
53.06075,60
11.762575,0
53.69487,62
50.394257,52
11.772059,0
28.22935,28
4.183587,0
10.559468,0
6.7566614,0
50.49785,62
8.292547,0
12.424918,0
45.801437,47
43.526978,57
55.05094,58
35.17995,34
13.161267,0
16.876368,0
42.579727,46
7.657746,0
40.338467,43
11.435861,1
54.343616,68
47.29195,52
3.8179903,0
51.686043,57
33.376396,0
53.500282,64
20.695911,18
9.462149,0
37.14173,42
44.899532,60
11.409067,0
8.412396,0
6.590646,0
44.97269,49
28.935852,31
51.741104,64
23.748814,8
48.199963,51
48.306076,57
27.684923,18
67.42724,73
46.791935,50
34.321655,21
35.74291,36
59.004345,62
46.847527,58
51.380657,57
36.617386,34
39.02577,43
11.505094,0
49.845585,58
28.101542,23
6.700629,0
68.197075,78
20.270031,18
10.347242,2
58.729053,69
10.36784,0
55.189903,70
11.670027,0
40.724316,43
32.378017,19
13.500763,9
54.64289,61
44.858833,53
61.38008,69
56.816074,75
10.169683,0
11.160288,0
30.462017,31
75.53604,90
76.26335,80
36.159443,35
18.171406,4
48.744698,51
44.098743,52
22.95048,16
60.889877,65
56.353333,73
51.446873,59
55.491306,58
37.17343,40
57.034386,71
48.441174,56
11.313112,0
0.22957058,0
4.861434,0
44.66732,57
39.447327,41
37.023827,13
12.564166,1
55.09836,65
62.454906,79
15.21082,1
13.840169,0
50.0929,61
27.90436,21
39.70857,42
12.539211,0
36.00174,35
48.263233,57
14.083451,0
43.9991,50
56.036655,60
12.372692,7
13.577341,0
44.17174,47
4.2566643,0
16.92943,0
12.1249275,0
14.614446,0
58.146328,67
54.86036,78
11.372136,0
38.58869,48
54.09777,56
42.13088,47
14.157939,0
7.067221,0
25.928963,36
40.604397,34
10.968385,0
42.088783,51
48.030907,70
58.429455,58
41.803944,49
7.6110783,0
36.053402,32
33.192562,36
54.132095,70
28.800129,36
38.32184,42
45.815037,51
17.13696,3
17.738049,8
5.774904,0
43.171883,51
43.122,46
11.573385,0
60.3287,71
39.99593,45
5.659964,0
41.072506,38
-0.74254143,2
17.406406,3
44.234146,48
10.785212,0
45.214386,47
37.049736,38
56.202705,64
23.0194,18
10.853751,0
18.699306,0
54.23789,60
52.506157,60
22.703058,19
2.776233,0
7.0460987,0
8.642955,0
4.3702106,0
9.066979,5
52.649906,59
35.61069,39
39.981056,47
26.087564,0
46.764526,64
37.708622,41
9.993648,2
30.3353,28
18.430145,19
11.024513,0
17.15575,1
10.762049,0
6.1891356,0
16.606417,0
43.005947,58
46.33477,52
43.126995,50
3.676921,0
9.679715,0
59.973125,74
16.491661,0
15.071112,0
18.343004,20
65.38205,79
63.837395,73
11.285498,0
26.477427,9
47.672104,59
4.991713,0
6.551853,0
9.614249,0
34.50054,37
6.8472733,0
36.00627,37
53.993958,72
28.176508,26
58.02715,66
11.022918,0
33.353477,37
48.436394,53
26.049976,14
11.228864,0
40.828312,43
51.905323,57
61.713795,68
11.705256,0
43.789192,48
40.155117,40
9.110907,0
56.886303,69
38.061283,40
2.5536306,0
46.998795,58
37.33272,48
40.292633,41
10.087482,0
17.644432,3
7.478911,0
22.899963,23
40.029747,51
20.014977,0
50.705482,57
12.371082,12
1.9876492,0
20.762968,0
49.207474,65
6.972406,0
47.916542,53
53.216442,73
24.494762,7
10.727886,0
58.204525,67
38.10102,46
6.530045,0
68.83901,76
36.413525,36
64.649666,72
44.570263,53
39.45064,43
14.051052,7
63.735973,70
58.833027,58
19.651638,24
50.649456,50
43.850803,55
11.294928,1
59.67782,62
9.763271,0
22.94532,9
41.26899,49
55.93428,63
53.615456,51
44.092876,58
35.20563,38
40.369316,49
44.40134,48
39.74384,40
51.801605,64
4.8980446,0
42.12249,51
5.6760454,0
70.09732,82
50.950447,68
70.58188,76
40.88051,44
64.03958,74
11.690793,0
18.317835,9
54.67952,58
44.998314,48
43.51469,64
41.1766,50
43.27655,47
41.409637,48
35.618595,44
13.654954,4
21.938498,15
52.586407,56
61.149445,77
7.4199653,0
40.86352,51
3.2263489,0
45.86254,66
8.964253,0
44.165062,51
13.5080385,0
39.56059,41
16.386806,7
10.750405,0
8.850367,0
16.37621,9
21.396544,14
13.93567,0
6.8258967,0
14.812845,15
37.987743,44
47.892982,61
8.259966,0
52.13791,56
54.964085,59
10.237327,0
67.676994,78
46.947586,49
40.620094,17
1.5548326,0
35.664097,49
50.848034,53
15.815649,0
14.830804,4
34.476837,35
34.696747,37
9.797944,0
37.90362,37
8.386088,0
12.928841,0
10.489352,2
48.290035,54
28.375044,25
64.584595,70
4.363575,0
3.4940124,0
12.874698,0
37.875805,40
17.637405,1
53.19558,71
45.209763,55
5.6698823,0
54.056705,62
31.010977,33
60.286564,73
14.34832,0
70.9881,79
39.193417,41
63.19068,69
6.43283,0
15.044254,4
49.447727,63
38.942043,35
4.113726,0
4.5061774,0
53.22553,57
63.197254,74
63.23621,80
11.938848,0
55.954964,66
64.70474,71
42.40018,46
30.331417,29
34.64683,36
12.057511,0
7.2197742,0
10.001297,0
13.050685,4
48.06873,44
56.445026,66
8.330687,0
8.157832,0
40.2801,45
6.909873,0
72.1497,81
10.476689,0
11.591333,0
56.525394,57
22.060606,2
41.099438,45
7.6565337,0
54.753735,59
46.77281,50
34.941593,37
54.080223,65
4.6338964,0
29.799654,34
28.20801,29
26.981926,31
55.72545,65
51.32509,58
55.480988,53
26.054321,26
47.15699,53
52.65832,54
48.3609,63
38.811077,39
22.828579,20
5.9839797,0
44.669792,44
16.746967,0
39.13675,52
1.7360148,0
40.495754,44
62.17352,68
41.37073,53
56.841637,69
49.667973,63
38.49075,45
31.65294,31
12.985892,0
3.9893398,0
14.311848,0
14.726954,5
65.32051,88
51.619095,54
35.297615,37
46.358536,46
14.576176,0
35.981995,36
44.56411,48
58.35595,63
34.283916,35
46.075146,53
10.078296,0
14.617445,0
17.251354,10
8.996894,0
25.366982,19
9.322951,0
51.800243,62
13.155529,1
41.005272,49
52.182655,59
40.02073,38
13.042866,0
19.378262,11
59.814384,71
18.120075,6
48.57031,66
38.45895,44
48.947727,64
3.431864,0
34.157825,42
9.085109,0
49.56771,60
42.184265,53
42.954613,48
8.610973,0
14.292159,0
16.519827,0
50.472946,50
44.828377,78
50.860527,54
5.3868237,0
37.09865,35
41.436333,51
9.297745,0
45.492363,50
41.684547,42
3.226214,0
19.775404,20
61.247147,70
2.7345726,0
7.9120374,4
59.46127,71
8.620501,0
5.47543,0
12.310007,6
57.355316,55
60.871353,73
26.46603,31
47.21599,58
10.15937,0
19.939068,14
39.877502,52
54.396038,64
36.92963,43
5.2194166,0
39.77982,40
12.451793,3
55.81426,74
12.066388,0
8.573871,0
8.918444,4
10.716358,1
27.355381,12
19.154915,0
34.437943,41
25.565128,22
33.528564,58
3.6934104,0
10.088934,4
45.48005,52
46.76731,52
48.90396,63
32.143307,36
9.06192,0
61.091232,67
18.386293,14
67.975075,76
28.325169,31
31.570646,34
64.4651,67
16.881886,6
34.899067,37
26.606445,3
31.672737,33
60.121605,81
10.843136,7
34.7905,37
58.34278,66
19.001947,16
14.437478,0
65.62698,81
12.731262,0
6.7832074,0
46.01608,46
17.472292,14
53.01133,58
55.298492,68
11.46163,0
51.080894,62
17.219246,8
2.3541424,0
7.434343,0
10.420915,0
49.79597,47
39.369225,43
56.95901,68
32.120754,30
45.181473,55
11.206465,0
36.862537,40
13.13589,5
37.67701,46
31.899677,33
39.162563,47
60.387905,64
67.25968,75
4.854217,0
63.248547,66
62.961308,69
35.032696,34
3.5416517,0
46.308014,52
67.831116,77
42.98598,48
16.99559,11
4.758681,0
23.97049,22
57.923836,61
58.32378,72
29.270557,23
51.959206,56
64.74644,71
69.27597,75
55.39573,69
38.796818,37
13.597389,0
8.556318,4
9.206898,0
55.043236,78
57.617355,62
74.02155,87
66.93496,73
77.7795,90
54.656754,70
33.539307,35
5.709297,0
53.20211,71
11.731053,0
59.602238,68
39.259663,45
49.2504,58
63.117847,83
11.3526,0
18.686823,9
44.297882,55
53.928776,60
30.963184,20
28.574665,26
75.170364,83
40.259678,43
10.271102,0
32.189587,33
46.253757,50
54.745865,60
35.44486,43
31.417215,32
40.258236,47
37.49729,48
10.652164,0
54.867096,57
34.504436,37
6.3915296,3
9.55307,0
15.810046,8
40.34328,43
59.113224,65
50.43344,63
15.259783,6
47.065285,57
31.407284,25
56.95726,68
52.602734,60
48.143784,60
10.880233,0
4.4601755,0
36.65945,44
60.787205,61
48.884296,57
26.336924,30
51.03904,64
16.080406,0
48.92412,56
21.90989,13
62.194504,74
13.428969,5
65.22461,75
45.783104,53
11.650453,0
42.699112,47
3.2693746,0
44.577503,45
17.53552,0
3.994547,0
32.977283,35
12.257842,0
73.90642,85
53.99475,60
38.99298,40
46.771454,48
34.15514,36
14.563731,0
53.9177,60
55.74947,63
23.075409,21
57.76877,73
39.89561,42
46.225746,53
59.87546,64
58.558018,63
14.194563,0
7.3846083,0
71.174545,83
11.278933,0
27.967062,30
61.451527,66
